-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-12,-3,43,127
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-121,76,125,48
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
127,22,-35,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,41,125,125,125,125
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-117,22
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-67,-125,-86
-128,-128,-128,-128,-128,-128,-128,-128,-128,-121,22,124,124,-3
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
125,125,90,-98,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-90,126,-19,-128,-128,-128,-128,-128,-128,-128,-128,-128
125,74,-97,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-111,-81,-81,-81,-112,1,-43,-81,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-10,65,-10,-10,-67,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,41,125,125,125,85,14
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-91,123
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-78,96,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-106,64,6,-96,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-114,51,117,108,114
-128,-128,-128,-128,-128,-128,-128,-128,-128,-11,124,58,-72,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-111,-62
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
48,125,125,-6,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-41,124,-46,-128,-128,-128,-128,-128,-128,-128,-128,-128
123,125,-21,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-58,-99,-128,-128,-128,-128,-128,-128,-128
-128,-128,-51,126,-21,-125,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-113,-51,-123,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-53,25,89,125,125,125,87,118,125,125,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
126,126,126,126,117,107,-44,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
10,127,125,41,10,-105,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-76,122,125,82,-96,-116,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-107,69,123
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-7,103,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-111,107,122,41,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-114,21,65
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-93,14
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,23,126,126,126,85
-128,-128,-128,-128,-128,-128,-128,-128,-128,13,124,-10,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-123,-8,100,124
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-122,78,125,12,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,7,113,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
123,125,-21,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,20,40,-128,-128,-128,-128,-128,-128,-128
-128,-109,99,126,126,-119,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-113,92,113,-91,-128,-128,-128,-128
-123,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
116,124,125,125,125,125,125,125,125,125,125,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
64,50,50,52,126,126,113,-82,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
124,125,124,124,124,30,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-44,57,31,23,-68,-92,-128,-128
-128,-128,-128,-128,-128,-128,-128,-51,123,82,-103,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-18,62,123,123
-128,-128,-128,-128,-128,-128,-128,-128,-128,-124,67,103,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-108,61,125,19,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-37,96,125,125
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-65,125
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-92
-128,-128,-128,-128,-128,-128,-128,-128,-85,107,126,98,-64,-100
-128,-128,-128,-128,-128,-128,-128,-128,-128,26,119,-78,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-79,52
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-20,124,124,124
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-6,120,125,-63,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-83,116,22,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
123,125,41,-19,-66,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-32,82,-117,-128,-128,-128,-128,-128,-128
-128,-47,126,126,37,-127,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,11,125,-28,-128,-128,-128,-128,-128
-109,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
125,125,125,125,125,125,85,42,42,42,42,-128,-128,-128
-72,9,73,71,-33,-91,-128,-128,-128,-128,-128,-128,-128,-128
-116,-128,-128,-126,0,124,127,45,-111,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
125,127,125,41,-92,-117,-52,-119,-128,-128,-128,-128,-128,-128
124,62,124,124,124,124,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,94,126,126,126,126,113,70,70
-128,-128,-128,-128,-128,-128,-128,-128,-97,-110,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,125,123,123,123
-128,-128,-128,-128,-128,-128,-128,-128,-128,-59,124,6,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-58,125,125,-107,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-100,107,126,125,125
-128,-128,-128,-128,-128,-128,-128,-128,-108,4,-56,-128,-71,110
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-83,24,106
-128,-128,-128,-128,-128,-128,-128,-128,-72,126,125,-21,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-102,125,68,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-123,-60,100,124
-128,-128,-128,-128,-128,-128,-128,-128,-128,-85,105,124,124,124
70,70,70,70,70,70,42,-76,-128,-128,-128,-128,-128,-128
81,125,125,-63,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-44,126,-65,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
123,125,123,123,92,-77,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-14,124,-107,-128,-128,-128,-128,-128,-128
-121,75,126,126,-55,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-85,126,45,-115,-128,-128,-128,-128,-128
38,-110,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
99,110,40,-4,-59,-108,-117,-128,-128,-128,-128,-128,-128,-128
126,126,126,126,126,122,83,23,-122,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,6,122,126,-53,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
124,125,124,124,32,61,125,-36,-128,-128,-128,-128,-128,-128
-12,-123,7,124,124,124,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-61,-14,-56,-14,35,99,126,97
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-11
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,54,127,125,125,125
-128,-128,-128,-128,-128,-128,-128,-128,-83,108,89,-116,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-106,25,125,-32,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,16,125,126,125,125
-128,-128,-128,-128,-128,-128,-128,-117,78,125,-50,-128,-128,-96
-128,-128,-128,-128,-128,-128,-128,-128,-128,-82,25,112,126,126
-128,-128,-128,-128,-128,-128,-128,-128,-65,126,30,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,22,125,68,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-73,124,124,99
-128,-128,-128,-128,-128,-128,-128,-128,-85,50,125,124,93,-85
126,126,126,122,101,126,126,12,-128,-128,-128,-128,-128,-128
119,125,70,-118,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,74,95,-117,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
125,106,94,125,125,125,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,64,124,-107,-128,-128,-128,-128,-128,-128
-75,126,126,122,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-85,103,126,-36,-128,-128,-128,-128,-128,-128
125,110,-13,-122,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-98,-126,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
99,38,5,123,72,126,101,97,-24,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,93,126,29,-128,-128,-128,-128,-128
-128,-128,-128,-128,-71,-43,-43,-90,-128,-128,-128,-128,-128,-128
-49,-59,-59,-28,-38,108,119,-61,-128,-128,-128,-128,-128,-128
-126,-128,-123,-74,104,124,82,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-111,-62,-114
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-52,119
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-65,93,125,123,123,123
-128,-128,-128,-128,-128,-128,-128,-128,40,119,-75,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,35,127,76,-117,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-97,113,125,80,57,125
-128,-128,-128,-128,-128,-128,-122,49,125,4,-118,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,25,106,126,126,59,14
-128,-128,-128,-128,-128,-128,-128,-128,66,126,-25,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,97,125,-32,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-85,105,124,57,-78
-128,-128,-128,-128,-128,-128,-128,-128,-35,125,127,121,-13,-128
-61,-61,-61,-69,-107,108,126,-22,-128,-128,-128,-128,-128,-128
125,103,-65,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-96,126,88,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
19,-51,-66,0,123,123,-23,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-110,127,125,-107,-128,-128,-128,-128,-128,-128
6,126,126,52,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-24,126,30,-128,-128,-128,-128,-128,-128,-128
125,125,103,-104,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-120,-128,-128,63,-88,70,118,95,125,-107,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,22,126,85,-128,-128,-128,-128,-128
-128,-128,23,98,115,124,124,110,-3,-128,-128,-128,-128,-128
-128,-128,-128,-102,75,124,7,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,8,123,127,26,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,0,125
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-96,103,123,125,123,92,9
-128,-128,-128,-128,-128,-128,-128,-44,114,83,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,34,125,50,-123,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-49,126,65,-128,-120,-30
-128,-128,-128,-128,-128,-116,5,125,105,-113,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-120,-2,125,126,105,0,-117,-128
-128,-128,-128,-128,-128,-128,-128,-94,92,111,-70,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-118,101,98,-128,-128,-128,-124
-128,-128,-128,-128,-128,-128,-128,-128,-128,40,125,50,-91,-128
-128,-128,-128,-128,-128,-128,-128,-128,38,124,125,57,-128,-128
-128,-128,-128,-128,-45,125,81,-110,-128,-128,-128,-128,-128,-128
125,16,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-33,126,67,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-118,-128,-128,-97,102,123,115,-15,-123,-128,-128,-128,-128,-128
-128,-128,-128,-128,13,125,61,-123,-128,-128,-128,-128,-128,-128
68,126,120,-80,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-119,3,109,125,-128,-128,-128,-128,-128,-128,-128,-128
91,126,127,73,-110,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,82,-85,-58,126,126,126,-107,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-44,126,85,-128,-128,-128,-128,-128
-74,101,125,127,106,47,97,127,100,-97,-128,-128,-128,-128
-128,-128,-128,-58,124,124,-65,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,81,125,78,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,48,118,125
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-91,123,123,125,60,-108,-128
-128,-128,-128,-128,-128,-128,-128,41,124,-22,-128,-128,-128,-128
-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-70
-128,-128,-128,-128,-128,-128,34,125,125,63,47,-58,-58,-58
-128,-128,-128,-128,-128,-128,-128,-128,-42,125,-48,-128,-128,-128
-128,-128,-128,-128,-128,-36,125,95,-100,-128,-128,-128,-128,-128
